stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
9787,9787,Purser Dr at Wal-Mart,,35.717614,-78.658288,cat,
9788,9788,N Blount St at Polk St,,35.786348,-78.636219,cat,
9789,9789,N Blount St at North St,,35.783978,-78.636351,cat,
9790,9790,N Blount St at New Bern Pl,,35.779895,-78.63656,cat,
9791,9791,Gorman St at Hillsborough St,,35.793044,-78.684368,cat,
9792,9792,Trailwood Hills Dr at Tryon Rd,,35.743694,-78.683248,cat,
9793,9793,Trailwood Hills Dr at Alder Ridge Ln,,35.74738,-78.685079,cat,
9794,9794,Trailwood Hills Dr at Laurel Falls Ln,,35.749363,-78.685002,cat,
9795,9795,Trailwood Hills Dr at Tryon Rd,,35.743564,-78.683426,cat,
9796,9796,Tryon Rd at Disk Dr,,35.743433,-78.687271,cat,
9797,9797,Rush St at Hammond Rd (VA Clinic),,35.742457,-78.639549,cat,
9798,9798,Tryon Rd at Tryon Grove Dr,,35.744487,-78.689998,cat,
9799,9799,Lineberry Dr at Deep Forest Trl,,35.750029,-78.686574,cat,
9801,9801,Trailwood Hills Dr at Laurel Falls Ln,,35.749354,-78.685179,cat,
9802,9802,Poplar St at Mordecai St,,35.794568,-78.632459,cat,
9803,9803,Trailwood Hills Dr at Barrymore St,,35.745245,-78.683828,cat,
9805,9805,Trailwood Dr at Tryon Rd,,35.747455,-78.695648,cat,
9806,9806,Trailwood Hills Dr at Tanawha Ct,,35.747478,-78.685319,cat,
9807,9807,W Lenoir St at Florence St,,35.773359,-78.649786,cat,
9808,9808,S Boylan Ave at W Lenoir St,,35.77307,-78.650759,cat,
9809,9809,Western Blvd at Hunt Dr (Prison),,35.775178,-78.656744,cat,
9810,9810,Pullen Rd at Cates Ave,,35.781636,-78.666104,cat,
9811,9811,Avent Ferry Rd at Varsity Dr,,35.77559,-78.68019,cat,
9900,9900,Raleigh Convention Center,,35.773676,-78.640541,cat,
9901,9901,Performing Arts Center,,35.772108,-78.639589,cat,
9902,9902,Wilmington St at Cabarrus St,,35.774758,-78.63834,cat,
9903,9903,Wilmington St at Davie St,,35.77611,-78.638274,cat,
9905,9905,Wilmington St at Morgan St,,35.779349,-78.638101,cat,
9908,9908,Wilmington St at Edenton St,,35.78222,-78.637921,cat,
9909,9909,Wilmington St at North St,,35.784771,-78.637855,cat,
9910,9910,West St at Peace St,,35.786635,-78.645676,cat,
9911,9911,Tucker St at Glenwood Ave,,35.786329,-78.64707,cat,
9912,9912,Glenwood Ave at North St,,35.784832,-78.647368,cat,
9913,9913,Morgan St at West St,,35.779777,-78.645763,cat,
9914,9914,Morgan St at Dawson St,,35.779696,-78.643473,cat,
9916,9916,Cabarrus St at Dawson St,,35.774361,-78.643472,cat,
9917,9917,Harrington St at Hargett St,,35.778164,-78.645132,cat,
9918,9918,Davie St at Harrington St,,35.775757,-78.644722,cat,
9920,9920,Martin St at Blake St,,35.776741,-78.635874,cat,
9921,9921,Hargett St at Wilmington St,,35.778264,-78.637434,cat,
9922,9922,Spring Forest Rd at Falls Of Neuse,,35.868543,-78.619336,cat,
9923,9923,New Bern Ave at WakeMed (across),,35.786435,-78.589186,cat,
9924,9924,Avent Ferry Rd at Avery Close Apt,,35.77405,-78.682612,cat,
